step,time,phase,load,energy,delta_energy,mass,mass_error,W_ext_step,W_ext_cumul,D_pred,D_inferred,snes_it,converged_reason
106,0.10600000000000008,ramp,10.6,0.05993350844828162,0.00019626243707338703,1.009325545774461,0.009325545774460986,0.00018191496136297922,0.05060951143077576,1.573554176066369e-05,-0.014347475710407809,1,2
107,0.10700000000000008,ramp,10.7,0.06183210667013374,0.0018985982218521213,1.0094850350045166,0.009485035004516584,0.0017391396209267412,0.0523486510517025,1.5951807652437293e-05,-0.1594586009253801,2,2
108,0.10800000000000008,ramp,10.8,0.062035199745953444,0.0002030930758197061,1.0094996637055156,0.009499663705515582,0.0001884807128254168,0.052537131764527914,1.6170070779404164e-05,-0.014612362994289306,1,2
109,0.10900000000000008,ramp,10.9,0.06396283683857926,0.0019276370926258127,1.009658840498589,0.009658840498588894,0.0017684913128009272,0.05430562307732884,1.638813146520514e-05,-0.1591457798248855,2,2
110,0.11000000000000008,ramp,11.0,0.06417286292189345,0.00021002608331419093,1.0096737336496586,0.009673733649658622,0.00019514971399799968,0.05450077279132684,1.6608179153417213e-05,-0.014876369316191247,1,2
111,0.11100000000000008,ramp,11.1,0.06612943738954613,0.001956574467652683,1.009832599428898,0.009832599428897915,0.001797740089618067,0.05629851288094491,1.6828014689460364e-05,-0.15883437803461603,2,2
112,0.11200000000000009,ramp,11.2,0.06634649820104484,0.0002170608114987066,1.009847756149641,0.009847756149641063,0.00020192131987572804,0.05650043420082064,1.704982719902673e-05,-0.015139491622978552,1,2
113,0.11300000000000009,ramp,11.3,0.06833190917909235,0.001985410978047511,1.0100063123262706,0.010006312326270583,0.0018268865944146267,0.05832732079523527,1.727141820109235e-05,-0.1585243836328843,2,2
114,0.11400000000000009,ramp,11.4,0.06855610579536546,0.00022419661627311183,1.0100217317335058,0.010021731733505845,0.0002087948890928078,0.05853611568432807,1.7494976341951702e-05,-0.015401727180304019,1,2
115,0.11500000000000009,ramp,11.5,0.07057025304701,0.0020141472516445463,1.0101799797071047,0.010179979707104714,0.0018559314666086325,0.060392047150936705,1.771830396036461e-05,-0.15821578503591383,2,2
