step,time,phase,load,energy,delta_energy,mass,mass_error,W_ext_step,W_ext_cumul,D_pred,D_inferred,snes_it,converged_reason
122,0.1220000000000001,ramp,12.2,0.03680607477232821,0.00011905460340815716,1.00495727414689,0.004957274146889956,0.00011276198851188483,0.03185041654641368,2.217811840433142e-05,-0.006292614896272327,1,2
123,0.1230000000000001,ramp,12.3,0.03781544236075386,0.0010093675884256526,1.005030205023575,0.005030205023575096,0.0009364659401183136,0.03278688248653199,2.2424940264497458e-05,-0.0729016483073389,1,2
124,0.1240000000000001,ramp,12.4,0.03793811251979379,0.0001226701590399254,1.0050366309692265,0.005036630969226463,0.000116266988597928,0.03290314947512992,2.267365792386696e-05,-0.006403170441997402,1,2
125,0.12500000000000008,ramp,12.5,0.03896088667088169,0.0010227741510879032,1.005109407593376,0.00510940759337597,0.0009500272286291192,0.03385317670375904,2.292176791746026e-05,-0.072746922458784,1,2
126,0.12600000000000008,ramp,12.6,0.03908721876402279,0.00012633209314109883,1.0051159442793605,0.005115944279360463,0.0001198186833847113,0.03397299538714375,2.317176511739447e-05,-0.0065134097563875355,1,2
127,0.12700000000000009,ramp,12.7,0.04012335368202636,0.00103613491800357,1.0051885673915637,0.005188567391563703,0.0009635419834705795,0.034936537370614335,2.3421145194010452e-05,-0.0725929345329905,1,2
128,0.12800000000000009,ramp,12.8,0.04025339379109094,0.0001300401090645817,1.0051952145010414,0.005195214501041434,0.00012341677939638028,0.035059954150010716,2.3672404030325536e-05,-0.006623329668201409,1,2
129,0.1290000000000001,ramp,12.9,0.04130284396562976,0.0010494501745388213,1.00526768483472,0.0052676848347199545,0.000977010497162314,0.03603696464717303,2.3923036617039375e-05,-0.0724396773765072,1,2
130,0.1300000000000001,ramp,13.0,0.04143663787760027,0.00013379391197050616,1.0052744420478437,0.005274442047843664,0.0001270609847605764,0.036164025631933605,2.4175539656077327e-05,-0.0067329272099297555,1,2
131,0.1310000000000001,ramp,13.1,0.042499358082266264,0.0010627202046659956,1.0053467603294315,0.005346760329431488,0.0009904330606280286,0.037154458692561634,2.442740763796908e-05,-0.07228714403796697,1,2
132,0.1320000000000001,ramp,13.2,0.042636951291065546,0.00013759320879928177,1.0053536273235404,0.005353627323540389,0.00013075100920075482,0.03728520970176239,2.468113789754772e-05,-0.006842199598526956,1,2
133,0.1330000000000001,ramp,13.3,0.04371289658203446,0.0010759452909689174,1.0054257942726743,0.005425794272674311,0.001003809963203541,0.03828901966496593,2.4934224599297042e-05,-0.07213532776537633,1,2
